t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z
0.6518675018563693,34.90906467070293,21.24656199882319,0,1,0,0,0,30.50536220652832,65.18675018563694,0,0,0,0,-91.39549642245956,100,0
0.6553454557649621,35.01460814699323,21.47388331958929,0,1,0,0,0,30.18749288251806,65.5345455764962,0,0,0,0,-91.39549642245956,100,0
0.6588146158506322,35.11878341671146,21.7018349029208,0,1,0,0,0,29.87042727431925,65.88146158506322,0,0,0,0,-91.39549642245956,100,0
0.6622749250449429,35.22159715790389,21.93040381716424,0,1,0,0,0,29.55417059773003,66.22749250449429,0,0,0,0,-91.39549642245956,100,0
0.665726329513225,35.32305619397388,22.15957729035755,0,1,0,0,0,29.23872777299669,66.5726329513225,0,0,0,0,-91.39549642245956,100,0
0.6691687785872173,35.42316748618331,22.38934271179541,0,1,0,0,0,28.92410343097012,66.91687785872173,0,0,0,0,-91.39549642245956,100,0
0.6726022247012974,35.52193812642058,22.61968763365672,0,1,0,0,0,28.61030191893401,67.26022247012973,0,0,0,0,-91.39549642245956,100,0
0.6760266233467713,35.61937533063599,22.85059977368187,0,1,0,0,0,28.29732730478252,67.60266233467713,0,0,0,0,-91.39549642245956,100,0
0.6794419330010073,35.71548643169515,23.08206701600727,0,1,0,0,0,27.98518338349721,67.94419330010074,0,0,0,0,-91.39549642245956,100,0
0.6828481150586602,35.81027887245878,23.31407741195826,0,1,0,0,0,27.67387368343275,68.28481150586602,0,0,0,0,-91.39549642245956,100,0
0.686245133783248,35.9037601995833,23.5466191820594,0,1,0,0,0,27.36340147074265,68.62451337832481,0,0,0,0,-91.39549642245956,100,0
0.6896329562324273,35.99593805673504,23.77968071609385,0,1,0,0,0,27.05376975620877,68.96329562324273,0,0,0,0,-91.39549642245956,100,0
0.6930115981504816,36.08682140737012,24.01325009993697,0,1,0,0,0,26.74497710087445,69.26290479046203,0,0,0,0,-91.39549642245956,-100,0
0.6963969307963576,36.17683833346496,24.24715504881616,0,1,0,0,0,26.43557294314947,68.92437152587443,0,0,0,0,-91.39549642245956,-100,0
0.699801954033493,36.2663222455567,24.48126442630444,0,1,0,0,0,26.12436915406146,68.5838692021609,0,0,0,0,-91.39549642245956,-100,0
0.7032269972016842,36.35526326099051,24.71558059292823,0,1,0,0,0,25.81133563343626,68.24136488534177,0,0,0,0,-91.39549642245956,-100,0
0.706672398564131,36.44365120355097,24.95010594495199,0,1,0,0,0,25.49644146554083,67.89682474909709,0,0,0,0,-91.39549642245956,-100,0
